script	active_severity_or_advisory_keywords	filter_design	configurable_settings	severity_conditions	row_filter_criteria	evidence_basis	rule_evaluation_confidence	root_cause_confidence	confidence_reason	interpretation_limit	threshold_review_status
39_observer_agent_monitoring/07_baseline_deviation_report.sql	none	NO_SEVERITY_LABEL	none	none mechanically extracted	none mechanically extracted	REPOSITORY_HISTORY	NOT_APPLICABLE	NOT_APPLICABLE	No severity label is emitted by active SQL.	Accuracy depends on repository setup, capture cadence, retention, and uninterrupted collection.	MECHANICALLY_EXTRACTED_REVIEW_REQUIRED
39_observer_agent_monitoring/08_sla_risk_dashboard.sql	CRITICAL,HIGH,LOW,OK,REVIEW,WARN	HARDCODED_THRESHOLD	none	waiting_locks > 0 OR connections_used_pct >= 90 || connections_used_pct >= 75 || long_queries_over_5m > 0 OR waiting_sessions > 0 || coalesce(cache_hit_pct, 100) < 90 || coalesce(cache_hit_pct, 100) < 95 || archive_failed_count > 0 OR max_replica_lag_seconds >= 300 || max_replica_lag_seconds >= 60 || autovacuum_backlog_tables >= 10	WHERE datname NOT IN ('template0', 'template1') || WHERE (n_dead_tup > 10000 AND n_dead_tup > n_live_tup * 0.10) || OR n_mod_since_analyze > 100000	LIVE_INSTANCE_SNAPSHOT	HIGH	LOW	The rule is explicit and evaluates current catalog/configuration or live-state evidence.	Point-in-time evidence can miss intermittent events; repeat or sample and correlate with logs.	MECHANICALLY_EXTRACTED_REVIEW_REQUIRED
39_observer_agent_monitoring/09_generate_agent_summary.sql	CRITICAL,HIGH	ADVISORY_LABEL_ONLY	none	none mechanically extracted	none mechanically extracted	LIVE_INSTANCE_SNAPSHOT	LOW	LOW	Severity wording exists but no CASE threshold was mechanically traceable; manual interpretation is required.	Point-in-time evidence can miss intermittent events; repeat or sample and correlate with logs.	MECHANICALLY_EXTRACTED_REVIEW_REQUIRED
39_observer_agent_monitoring/10_observer_scheduler_runbook.sql	REVIEW	ADVISORY_LABEL_ONLY	none	none mechanically extracted	none mechanically extracted	REPOSITORY_HISTORY	LOW	LOW	Severity wording exists but no CASE threshold was mechanically traceable; manual interpretation is required.	Accuracy depends on repository setup, capture cadence, retention, and uninterrupted collection.	MECHANICALLY_EXTRACTED_REVIEW_REQUIRED
40_pgadmin_safe_diagnostics/01_pgadmin_compatibility_audit.sql	none	NO_SEVERITY_LABEL	none	none mechanically extracted	none mechanically extracted	CUMULATIVE_PG_STAT_STATEMENTS	NOT_APPLICABLE	NOT_APPLICABLE	No severity label is emitted by active SQL.	Values cover the period since each entry/statistics reset; use interval snapshots for incident-window rates and percentages.	MECHANICALLY_EXTRACTED_REVIEW_REQUIRED
40_pgadmin_safe_diagnostics/02_pgadmin_safe_vacuum_progress.sql	none	NO_SEVERITY_LABEL	none	none mechanically extracted	none mechanically extracted	LIVE_INSTANCE_SNAPSHOT	NOT_APPLICABLE	NOT_APPLICABLE	No severity label is emitted by active SQL.	Point-in-time evidence can miss intermittent events; repeat or sample and correlate with logs.	MECHANICALLY_EXTRACTED_REVIEW_REQUIRED
40_pgadmin_safe_diagnostics/03_pgadmin_safe_checkpoint_bgwriter.sql	HIGH	ADVISORY_LABEL_ONLY	none	none mechanically extracted	none mechanically extracted	CATALOG_OR_CONFIGURATION_FACT	LOW	LOW	Severity wording exists but no CASE threshold was mechanically traceable; manual interpretation is required.	Current database/instance state only; provider, OS, application, and historical context may still be required.	MECHANICALLY_EXTRACTED_REVIEW_REQUIRED
40_pgadmin_safe_diagnostics/04_pgadmin_safe_pg_stat_io_overview.sql	HIGH,LOW,REVIEW	HARDCODED_THRESHOLD	none	sum(read_time) > 0 AND sum(reads) > 0 AND sum(read_time) / NULLIF(sum(reads), 0) > 10 || sum(write_time) > 0 AND sum(writes) > 0 AND sum(write_time) / NULLIF(sum(writes), 0) > 10	none mechanically extracted	CUMULATIVE_INSTANCE_COUNTER	MEDIUM	LOW	The rule is explicit, but its input is cumulative, sampled, estimated, or capture-cadence dependent.	Counter totals are not current rates; calculate deltas across a known interval and account for resets.	MECHANICALLY_EXTRACTED_REVIEW_REQUIRED
40_pgadmin_safe_diagnostics/05_pgadmin_safe_pg_stat_statements_quality.sql	HIGH,REVIEW	HARDCODED_THRESHOLD	none	s.mean_exec_time > 1000	WHERE s.calls > 0 || WHERE rn <= 25	CUMULATIVE_PG_STAT_STATEMENTS	MEDIUM	LOW	The rule is explicit, but its input is cumulative, sampled, estimated, or capture-cadence dependent.	Values cover the period since each entry/statistics reset; use interval snapshots for incident-window rates and percentages.	MECHANICALLY_EXTRACTED_REVIEW_REQUIRED
40_pgadmin_safe_diagnostics/06_pgadmin_safe_cloudwatch_metric_equivalents.sql	HIGH,LOW,REVIEW	HARDCODED_THRESHOLD	none	none mechanically extracted	WHERE xact_start < now() - interval '15 minutes'	LIVE_INSTANCE_SNAPSHOT	LOW	LOW	Severity wording exists but no CASE threshold was mechanically traceable; manual interpretation is required.	Point-in-time evidence can miss intermittent events; repeat or sample and correlate with logs.	MECHANICALLY_EXTRACTED_REVIEW_REQUIRED
40_pgadmin_safe_diagnostics/07_pgadmin_safe_replication_ha_dashboard.sql	HIGH,LOW,REVIEW	HARDCODED_THRESHOLD	none	replay_lag_bytes > 1024 * 1024 * 1024	none mechanically extracted	CATALOG_OR_CONFIGURATION_FACT	HIGH	LOW	The rule is explicit and evaluates current catalog/configuration or live-state evidence.	Current database/instance state only; provider, OS, application, and historical context may still be required.	MECHANICALLY_EXTRACTED_REVIEW_REQUIRED
40_pgadmin_safe_diagnostics/08_pgadmin_safe_wal_checkpoint_archiver.sql	HIGH,LOW,REVIEW	ADVISORY_LABEL_ONLY	none	none mechanically extracted	none mechanically extracted	CUMULATIVE_INSTANCE_COUNTER	LOW	LOW	Severity wording exists but no CASE threshold was mechanically traceable; manual interpretation is required.	Counter totals are not current rates; calculate deltas across a known interval and account for resets.	MECHANICALLY_EXTRACTED_REVIEW_REQUIRED
40_pgadmin_safe_diagnostics/09_pgadmin_safe_observer_health_dashboard.sql	CRITICAL,HIGH,LOW,OK,REVIEW,WARNING	HARDCODED_THRESHOLD	none	a.sessions / NULLIF(s.max_connections, 0) >= 0.9 || a.sessions / NULLIF(s.max_connections, 0) >= 0.75 || active_sessions > greatest(8, sessions * 0.75) || lock_waiters > 0 || long_xacts > 0 || xmin_holders > 0 || cache_hit_pct < 95 || temp_mb > 10240	none mechanically extracted	LIVE_INSTANCE_SNAPSHOT	HIGH	LOW	The rule is explicit and evaluates current catalog/configuration or live-state evidence.	Point-in-time evidence can miss intermittent events; repeat or sample and correlate with logs.	MECHANICALLY_EXTRACTED_REVIEW_REQUIRED
40_pgadmin_safe_diagnostics/10_pgadmin_safe_root_cause_action_queue.sql	CRITICAL,LOW,REVIEW	HARDCODED_THRESHOLD	none	none mechanically extracted	WHERE temp_blks_read + temp_blks_written > 0	CUMULATIVE_PG_STAT_STATEMENTS	LOW	LOW	Severity wording exists but no CASE threshold was mechanically traceable; manual interpretation is required.	Values cover the period since each entry/statistics reset; use interval snapshots for incident-window rates and percentages.	MECHANICALLY_EXTRACTED_REVIEW_REQUIRED
40_pgadmin_safe_diagnostics/11_pgadmin_safe_backup_restore_evidence.sql	CRITICAL,OK,WARNING	HARDCODED_THRESHOLD	none	current_setting('wal_level') IN ('replica', 'logical') || current_setting('archive_mode') IN ('on', 'always') || nullif(current_setting('archive_command', true), '') IS NULL || failed_count > 0 || archived_count > 0 || count(*) > 0 || max(finished_at) > now() - interval '1 day'	none mechanically extracted	REPOSITORY_HISTORY	MEDIUM	LOW	The rule is explicit, but its input is cumulative, sampled, estimated, or capture-cadence dependent.	Accuracy depends on repository setup, capture cadence, retention, and uninterrupted collection.	MECHANICALLY_EXTRACTED_REVIEW_REQUIRED
40_pgadmin_safe_diagnostics/12_pgadmin_safe_sme_diagnosis_router.sql	none	NO_SEVERITY_LABEL	none	none mechanically extracted	none mechanically extracted	LIVE_INSTANCE_SNAPSHOT	NOT_APPLICABLE	NOT_APPLICABLE	No severity label is emitted by active SQL.	Point-in-time evidence can miss intermittent events; repeat or sample and correlate with logs.	MECHANICALLY_EXTRACTED_REVIEW_REQUIRED
41_aws_rds_aurora_postgresql/01_cloudwatch_metric_deep_dive_router.sql	HIGH,REVIEW	ADVISORY_LABEL_ONLY	none	none mechanically extracted	none mechanically extracted	SQL_SIGNAL_PLUS_EXTERNAL_PROVIDER_EVIDENCE	LOW	LOW	Severity wording exists but no CASE threshold was mechanically traceable; manual interpretation is required.	SQL cannot prove AWS storage, billing, host, or historical DBLoad metrics; correlate the same time window in AWS telemetry.	MECHANICALLY_EXTRACTED_REVIEW_REQUIRED
41_aws_rds_aurora_postgresql/02_compute_memory_serverless_pressure.sql	HIGH,REVIEW	ADVISORY_LABEL_ONLY	none	none mechanically extracted	AND wait_event_type IS NULL || WHERE pid <> pg_backend_pid() || OR backend_type IN ('parallel worker', 'autovacuum worker') || AND to_regclass('public.pg_stat_statements') IS NULL THEN	SQL_SIGNAL_PLUS_EXTERNAL_PROVIDER_EVIDENCE	LOW	LOW	Severity wording exists but no CASE threshold was mechanically traceable; manual interpretation is required.	SQL cannot prove AWS storage, billing, host, or historical DBLoad metrics; correlate the same time window in AWS telemetry.	MECHANICALLY_EXTRACTED_REVIEW_REQUIRED
41_aws_rds_aurora_postgresql/03_connections_commits_deadlocks.sql	CRITICAL,REVIEW,WARNING	HARDCODED_THRESHOLD	none	c.total_connections >= s.max_connections * 0.90 || c.idle_in_transaction > 0 || c.lock_waiters > 0	WHERE datname IS NOT NULL || WHERE cardinality(pg_blocking_pids(a.pid)) > 0 || WHERE wait_event_type IS NOT NULL	SQL_SIGNAL_PLUS_EXTERNAL_PROVIDER_EVIDENCE	LOW	LOW	The rule requires external/provider evidence or is a lab/advisory workflow.	SQL cannot prove AWS storage, billing, host, or historical DBLoad metrics; correlate the same time window in AWS telemetry.	MECHANICALLY_EXTRACTED_REVIEW_REQUIRED
41_aws_rds_aurora_postgresql/04_storage_io_cache_temp_pressure.sql	HIGH,WARNING	HARDCODED_THRESHOLD	none	temp_bytes >= 10::bigint * 1024 * 1024 * 1024 || coalesce(read_time, 0) / NULLIF(reads, 0) >= 10 || coalesce(write_time, 0) / NULLIF(writes, 0) >= 10	WHERE datname IS NOT NULL	SQL_SIGNAL_PLUS_EXTERNAL_PROVIDER_EVIDENCE	LOW	LOW	The rule requires external/provider evidence or is a lab/advisory workflow.	SQL cannot prove AWS storage, billing, host, or historical DBLoad metrics; correlate the same time window in AWS telemetry.	MECHANICALLY_EXTRACTED_REVIEW_REQUIRED
41_aws_rds_aurora_postgresql/05_wal_checkpoint_log_volume_pressure.sql	HIGH,REVIEW	ADVISORY_LABEL_ONLY	none	none mechanically extracted	WHERE restart_lsn IS NOT NULL || WHERE name IN (	SQL_SIGNAL_PLUS_EXTERNAL_PROVIDER_EVIDENCE	LOW	LOW	Severity wording exists but no CASE threshold was mechanically traceable; manual interpretation is required.	SQL cannot prove AWS storage, billing, host, or historical DBLoad metrics; correlate the same time window in AWS telemetry.	MECHANICALLY_EXTRACTED_REVIEW_REQUIRED
41_aws_rds_aurora_postgresql/06_replication_slots_global_database_pressure.sql	CRITICAL,HIGH,REVIEW	HARDCODED_THRESHOLD	none	NOT active AND coalesce(pg_wal_lsn_diff(pg_current_wal_lsn(), restart_lsn), 0) >= 10::numeric * 1024 * 1024 * 1024 || NOT active || coalesce(pg_wal_lsn_diff(pg_current_wal_lsn(), restart_lsn), 0) >= 10::numeric * 1024 * 1024 * 1024	AND coalesce(pg_wal_lsn_diff(pg_current_wal_lsn(), restart_lsn), 0) >= 10::numeric * 1024 * 1024 * 1024 || WHERE c.datname IS NOT NULL	SQL_SIGNAL_PLUS_EXTERNAL_PROVIDER_EVIDENCE	LOW	LOW	The rule requires external/provider evidence or is a lab/advisory workflow.	SQL cannot prove AWS storage, billing, host, or historical DBLoad metrics; correlate the same time window in AWS telemetry.	MECHANICALLY_EXTRACTED_REVIEW_REQUIRED
41_aws_rds_aurora_postgresql/07_xid_vacuum_wraparound_pressure.sql	CRITICAL,HIGH	HARDCODED_THRESHOLD	none	age(d.datfrozenxid)::numeric >= l.freeze_max_age * 0.90 || age(d.datfrozenxid)::numeric >= l.freeze_max_age * 0.75 || mxid_age(d.datminmxid)::numeric >= l.multixact_freeze_max_age * 0.75 || age(c.relfrozenxid)::numeric >= l.freeze_max_age * 0.90 || age(c.relfrozenxid)::numeric >= l.freeze_max_age * 0.75	WHERE c.relkind IN ('r', 'm') || AND n.nspname NOT IN ('pg_catalog', 'information_schema') || WHERE pid <> pg_backend_pid() || AND xact_start IS NOT NULL || OR backend_xmin IS NOT NULL || OR clock_timestamp() - xact_start > interval '5 minutes'	SQL_SIGNAL_PLUS_EXTERNAL_PROVIDER_EVIDENCE	LOW	LOW	The rule requires external/provider evidence or is a lab/advisory workflow.	SQL cannot prove AWS storage, billing, host, or historical DBLoad metrics; correlate the same time window in AWS telemetry.	MECHANICALLY_EXTRACTED_REVIEW_REQUIRED
41_aws_rds_aurora_postgresql/08_capacity_backup_billing_correlates.sql	none	NO_SEVERITY_LABEL	none	none mechanically extracted	WHERE c.relkind IN ('r', 'm', 'p') || AND n.nspname NOT IN ('pg_catalog', 'information_schema') || WHERE restart_lsn IS NOT NULL	SQL_SIGNAL_PLUS_EXTERNAL_PROVIDER_EVIDENCE	NOT_APPLICABLE	NOT_APPLICABLE	No severity label is emitted by active SQL.	SQL cannot prove AWS storage, billing, host, or historical DBLoad metrics; correlate the same time window in AWS telemetry.	MECHANICALLY_EXTRACTED_REVIEW_REQUIRED
41_aws_rds_aurora_postgresql/09_network_workload_correlates.sql	HIGH	ADVISORY_LABEL_ONLY	none	none mechanically extracted	WHERE pid <> pg_backend_pid() || WHERE datname IS NOT NULL || AND to_regclass('public.pg_stat_statements') IS NULL THEN	SQL_SIGNAL_PLUS_EXTERNAL_PROVIDER_EVIDENCE	LOW	LOW	Severity wording exists but no CASE threshold was mechanically traceable; manual interpretation is required.	SQL cannot prove AWS storage, billing, host, or historical DBLoad metrics; correlate the same time window in AWS telemetry.	MECHANICALLY_EXTRACTED_REVIEW_REQUIRED
41_aws_rds_aurora_postgresql/10_database_insights_dbload_deep_dive.sql	none	NO_SEVERITY_LABEL	none	none mechanically extracted	AND pid <> pg_backend_pid() || AND wait_event_type IS NULL || AND wait_event_type IS NOT NULL	SQL_SIGNAL_PLUS_EXTERNAL_PROVIDER_EVIDENCE	NOT_APPLICABLE	NOT_APPLICABLE	No severity label is emitted by active SQL.	SQL cannot prove AWS storage, billing, host, or historical DBLoad metrics; correlate the same time window in AWS telemetry.	MECHANICALLY_EXTRACTED_REVIEW_REQUIRED
41_aws_rds_aurora_postgresql/11_disk_queue_depth_deep_dive.sql	none	NO_SEVERITY_LABEL	none	coalesce((to_jsonb(i)->>'fsync_time')::numeric, 0) / NULLIF((to_jsonb(i)->>'fsyncs')::numeric, 0) >= 10 || coalesce((to_jsonb(i)->>'read_time')::numeric, 0) / NULLIF((to_jsonb(i)->>'reads')::numeric, 0) >= 10 || coalesce((to_jsonb(i)->>'write_time')::numeric, 0) / NULLIF((to_jsonb(i)->>'writes')::numeric, 0) >= 10	WHERE datname IS NOT NULL	SQL_SIGNAL_PLUS_EXTERNAL_PROVIDER_EVIDENCE	NOT_APPLICABLE	NOT_APPLICABLE	No severity label is emitted by active SQL.	SQL cannot prove AWS storage, billing, host, or historical DBLoad metrics; correlate the same time window in AWS telemetry.	MECHANICALLY_EXTRACTED_REVIEW_REQUIRED
41_aws_rds_aurora_postgresql/12_buffer_cache_read_write_iops_deep_dive.sql	none	NO_SEVERITY_LABEL	none	blks_hit + blks_read < 10000 || 100.0 * blks_hit / NULLIF(blks_hit + blks_read, 0) < 90	WHERE datname IS NOT NULL	SQL_SIGNAL_PLUS_EXTERNAL_PROVIDER_EVIDENCE	NOT_APPLICABLE	NOT_APPLICABLE	No severity label is emitted by active SQL.	SQL cannot prove AWS storage, billing, host, or historical DBLoad metrics; correlate the same time window in AWS telemetry.	MECHANICALLY_EXTRACTED_REVIEW_REQUIRED
41_aws_rds_aurora_postgresql/13_database_telemetry_completeness_audit.sql	none	NO_SEVERITY_LABEL	none	current_setting('track_io_timing') = 'off' || NOT ( to_regclass('pg_catalog.pg_stat_statements') IS NOT NULL OR to_regclass('public.pg_stat_statements') IS NOT NULL )	OR to_regclass('public.pg_stat_statements') IS NOT NULL AS pg_stat_statements_available, || OR to_regclass('public.pg_stat_statements') IS NOT NULL	SQL_SIGNAL_PLUS_EXTERNAL_PROVIDER_EVIDENCE	NOT_APPLICABLE	NOT_APPLICABLE	No severity label is emitted by active SQL.	SQL cannot prove AWS storage, billing, host, or historical DBLoad metrics; correlate the same time window in AWS telemetry.	MECHANICALLY_EXTRACTED_REVIEW_REQUIRED
42_problem_identification_internals/01_symptom_to_subsystem_router.sql	none	NO_SEVERITY_LABEL	none	none mechanically extracted	none mechanically extracted	CUMULATIVE_INSTANCE_COUNTER	NOT_APPLICABLE	NOT_APPLICABLE	No severity label is emitted by active SQL.	Counter totals are not current rates; calculate deltas across a known interval and account for resets.	MECHANICALLY_EXTRACTED_REVIEW_REQUIRED
42_problem_identification_internals/02_lock_manager_full_diagnosis.sql	none	NO_SEVERITY_LABEL	none	none mechanically extracted	WHERE cardinality(pg_blocking_pids(a.pid)) > 0 || OR (a.wait_event_type = 'Lock' AND a.pid <> pg_backend_pid()) || WHERE name IN (	LIVE_INSTANCE_SNAPSHOT	NOT_APPLICABLE	NOT_APPLICABLE	No severity label is emitted by active SQL.	Point-in-time evidence can miss intermittent events; repeat or sample and correlate with logs.	MECHANICALLY_EXTRACTED_REVIEW_REQUIRED
42_problem_identification_internals/03_logical_replication_cdc_health.sql	HIGH,REVIEW	HARDCODED_THRESHOLD	none	c.relreplident = 'n' || c.relreplident = 'd' AND i.indexrelid IS NULL || c.relreplident = 'f' || safe_wal_size IS NOT NULL AND safe_wal_size < 1024::bigint * 1024 * 1024	WHERE name IN (	CATALOG_OR_CONFIGURATION_FACT	HIGH	LOW	The rule is explicit and evaluates current catalog/configuration or live-state evidence.	Current database/instance state only; provider, OS, application, and historical context may still be required.	MECHANICALLY_EXTRACTED_REVIEW_REQUIRED
42_problem_identification_internals/04_partition_pruning_maintenance_health.sql	HIGH,REVIEW	HARDCODED_THRESHOLD	none	current_setting('enable_partition_pruning') <> 'on' || coalesce(d.default_partition_bytes, 0) >= 1024::bigint * 1024 * 1024 * 1024 || coalesce(s.leaf_count, 0) = 0 || s.smallest_leaf_bytes > 0 AND s.largest_leaf_bytes >= s.smallest_leaf_bytes * 20 || EXISTS (SELECT 1 FROM pg_extension WHERE extname = 'pg_partman')	WHERE i.indexrelid IS NULL OR NOT i.indisvalid OR NOT i.indisready OR NOT i.indislive	CATALOG_OR_CONFIGURATION_FACT	HIGH	LOW	The rule is explicit and evaluates current catalog/configuration or live-state evidence.	Current database/instance state only; provider, OS, application, and historical context may still be required.	MECHANICALLY_EXTRACTED_REVIEW_REQUIRED
42_problem_identification_internals/05_extension_runtime_health.sql	HIGH,OK,REVIEW	HARDCODED_THRESHOLD	none	count(*) FILTER (WHERE NOT active) > 0 || count(*) FILTER ( WHERE to_jsonb(r)->>'status' = 'failed' AND NULLIF(to_jsonb(r)->>'end_time', '')::timestamptz >= clock_timestamp() - interval '24 hours' ) > 0 || count(*) > 0 || count(*) FILTER ( WHERE coalesce((to_jsonb(n)->>'isactive')::boolean, false) = false AND coalesce(to_jsonb(n)->>'noderole', 'primary') = 'primary' ) > 0 || EXISTS (SELECT 1 FROM pg_extension WHERE extname = 'vector') AND count(*) = 0 || EXISTS (SELECT 1 FROM pg_extension WHERE extname = 'vector')	WHERE to_jsonb(r)->>'status' = 'failed' || AND NULLIF(to_jsonb(r)->>'end_time', '')::timestamptz >= clock_timestamp() - interval '24 hours' || WHERE coalesce((to_jsonb(n)->>'isactive')::boolean, false) = false || AND coalesce(to_jsonb(n)->>'noderole', 'primary') = 'primary' || WHERE a.amname IN ('hnsw', 'ivfflat');	CATALOG_OR_CONFIGURATION_FACT	HIGH	LOW	The rule is explicit and evaluates current catalog/configuration or live-state evidence.	Current database/instance state only; provider, OS, application, and historical context may still be required.	MECHANICALLY_EXTRACTED_REVIEW_REQUIRED
42_problem_identification_internals/06_pg18_async_io_readiness.sql	REVIEW	HARDCODED_THRESHOLD	none	current_setting('server_version_num')::integer >= 180000	WHERE name IN (	CUMULATIVE_INSTANCE_COUNTER	MEDIUM	LOW	The rule is explicit, but its input is cumulative, sampled, estimated, or capture-cadence dependent.	Counter totals are not current rates; calculate deltas across a known interval and account for resets.	MECHANICALLY_EXTRACTED_REVIEW_REQUIRED
42_problem_identification_internals/07_row_level_security_policy_health.sql	HIGH,REVIEW	HARDCODED_THRESHOLD	none	c.relrowsecurity AND coalesce(p.policy_count, 0) = 0 || NOT c.relrowsecurity AND coalesce(p.policy_count, 0) > 0 || c.relrowsecurity AND NOT c.relforcerowsecurity || coalesce(p.public_policy_count, 0) > 0 || qual IS NULL AND cmd IN ('SELECT', 'UPDATE', 'DELETE', 'ALL') || with_check IS NULL AND cmd IN ('INSERT', 'UPDATE', 'ALL') || 'public' = ANY(roles)	WHERE c.relkind IN ('r', 'p') || AND n.nspname <> 'information_schema' || AND (c.relrowsecurity OR c.relforcerowsecurity OR coalesce(p.policy_count, 0) > 0)	CATALOG_OR_CONFIGURATION_FACT	HIGH	LOW	The rule is explicit and evaluates current catalog/configuration or live-state evidence.	Current database/instance state only; provider, OS, application, and historical context may still be required.	MECHANICALLY_EXTRACTED_REVIEW_REQUIRED
